Date,Time,Lat,Lon,Base
7/26/2014,12:57:00,40.8702,-73.8783,B02598
7/26/2014,13:09:00,40.8873,-73.9047,B02598
7/26/2014,13:12:00,40.8047,-73.9116,B02598
7/26/2014,13:16:00,40.8958,-73.8979,B02598
7/26/2014,13:21:00,40.875,-73.8787,B02598
7/26/2014,14:07:00,40.8489,-73.8919,B02598
7/26/2014,14:11:00,40.831,-73.9271,B02598
7/26/2014,14:13:00,40.8435,-73.8777,B02598
7/26/2014,14:16:00,40.8408,-73.8793,B02598
7/26/2014,14:23:00,40.8722,-73.899,B02598
7/26/2014,14:24:00,40.8733,-73.8085,B02598
7/26/2014,14:24:00,40.8407,-73.8953,B02598
7/26/2014,14:33:00,40.8889,-73.8923,B02598
7/26/2014,14:43:00,40.8266,-73.9229,B02598
7/26/2014,14:46:00,40.8306,-73.9272,B02598
7/26/2014,14:46:00,40.8306,-73.9272,B02598
7/26/2014,14:49:00,40.8597,-73.8609,B02598
7/26/2014,15:02:00,40.8855,-73.9063,B02598
7/26/2014,15:21:00,40.8306,-73.9276,B02598
7/26/2014,15:25:00,40.8307,-73.9272,B02598
7/26/2014,15:27:00,40.827,-73.9243,B02598
7/26/2014,15:29:00,40.8315,-73.9264,B02598
7/26/2014,15:29:00,40.8328,-73.9254,B02598
7/26/2014,15:30:00,40.8276,-73.924,B02598
7/26/2014,15:40:00,40.8262,-73.9257,B02598
7/26/2014,15:47:00,40.8275,-73.9242,B02598
7/26/2014,15:47:00,40.8275,-73.9242,B02598
7/26/2014,15:47:00,40.8546,-73.8885,B02598
7/26/2014,15:58:00,40.84,-73.8791,B02598
7/26/2014,16:23:00,40.8518,-73.8658,B02598
7/26/2014,16:32:00,40.8267,-73.9265,B02598
7/26/2014,16:34:00,40.8162,-73.9306,B02598
7/26/2014,16:46:00,40.8779,-73.8997,B02598
7/26/2014,16:50:00,40.8553,-73.8775,B02598
7/26/2014,16:56:00,40.887,-73.9055,B02598
7/26/2014,16:59:00,40.7996,-73.9187,B02598
7/26/2014,17:05:00,40.8677,-73.8863,B02598
7/26/2014,17:38:00,40.8399,-73.8426,B02598
7/26/2014,18:12:00,40.8215,-73.8894,B02598
7/26/2014,18:32:00,40.8473,-73.9149,B02598
7/26/2014,18:33:00,40.8392,-73.8614,B02598
7/26/2014,19:05:00,40.8838,-73.8914,B02598
7/26/2014,19:21:00,40.8339,-73.8516,B02598
7/26/2014,19:30:00,40.8171,-73.8143,B02598
7/26/2014,19:30:00,40.8171,-73.8143,B02598
7/26/2014,19:42:00,40.8228,-73.9267,B02598
7/26/2014,19:47:00,40.8799,-73.8719,B02598
7/26/2014,20:09:00,40.907,-73.8497,B02598
7/26/2014,20:25:00,40.8849,-73.9068,B02598
7/26/2014,20:32:00,40.9069,-73.9013,B02598
7/26/2014,20:39:00,40.8258,-73.8733,B02598
7/26/2014,20:50:00,40.8243,-73.9308,B02598
7/26/2014,20:55:00,40.8557,-73.8875,B02598
7/26/2014,21:51:00,40.8538,-73.8961,B02598
7/26/2014,23:03:00,40.8485,-73.8289,B02598
7/26/2014,23:06:00,40.8282,-73.915,B02598
7/26/2014,23:17:00,40.8293,-73.8196,B02598
7/26/2014,23:31:00,40.8768,-73.8413,B02598
7/26/2014,23:47:00,40.8688,-73.8921,B02598
7/27/2014,00:31:00,40.8419,-73.8795,B02598
7/27/2014,00:39:00,40.8544,-73.8569,B02598
7/27/2014,01:17:00,40.811,-73.9251,B02598
7/27/2014,02:07:00,40.8567,-73.888,B02598
7/27/2014,05:24:00,40.8749,-73.8837,B02598
7/27/2014,08:38:00,40.8554,-73.8639,B02598
7/27/2014,09:40:00,40.8581,-73.8854,B02598
7/27/2014,09:49:00,40.8172,-73.9188,B02598
7/27/2014,10:04:00,40.8323,-73.9271,B02598
7/27/2014,10:05:00,40.8347,-73.9093,B02598
7/27/2014,10:14:00,40.8322,-73.9221,B02598
7/27/2014,10:48:00,40.8433,-73.8365,B02598
7/27/2014,10:57:00,40.8293,-73.8746,B02598
7/27/2014,11:46:00,40.8875,-73.9058,B02598
7/27/2014,12:12:00,40.9043,-73.8965,B02598
7/27/2014,13:50:00,40.8826,-73.897,B02598
7/27/2014,13:58:00,40.8237,-73.9243,B02598
7/27/2014,14:12:00,40.8334,-73.86,B02598
7/27/2014,14:49:00,40.831,-73.9269,B02598
7/27/2014,14:49:00,40.831,-73.9269,B02598
7/27/2014,14:52:00,40.8552,-73.8774,B02598
7/27/2014,15:36:00,40.8309,-73.927,B02598
7/27/2014,15:39:00,40.8122,-73.8465,B02598
7/27/2014,15:44:00,40.8242,-73.9283,B02598
7/27/2014,15:47:00,40.9036,-73.9065,B02598
7/27/2014,15:50:00,40.8185,-73.9271,B02598
7/27/2014,15:59:00,40.8182,-73.9273,B02598
7/27/2014,15:59:00,40.8183,-73.9273,B02598
7/27/2014,16:04:00,40.8187,-73.9276,B02598
7/27/2014,16:08:00,40.8165,-73.9285,B02598
7/27/2014,16:41:00,40.8317,-73.9276,B02598
7/27/2014,17:14:00,40.8239,-73.9311,B02598
7/27/2014,17:40:00,40.86,-73.8827,B02598
7/27/2014,17:44:00,40.8249,-73.9223,B02598
7/27/2014,17:55:00,40.8165,-73.9234,B02598
7/27/2014,17:57:00,40.8803,-73.904,B02598
7/27/2014,18:10:00,40.8433,-73.8478,B02598
7/27/2014,18:18:00,40.8849,-73.9038,B02598
7/27/2014,18:21:00,40.8559,-73.9044,B02598
7/27/2014,18:38:00,40.8408,-73.9125,B02598
7/27/2014,18:41:00,40.8427,-73.8662,B02598
7/27/2014,19:10:00,40.8551,-73.8647,B02598
7/27/2014,19:32:00,40.8539,-73.889,B02598
7/27/2014,19:36:00,40.8895,-73.8987,B02598
7/27/2014,19:44:00,40.8616,-73.8417,B02598
7/27/2014,20:15:00,40.8788,-73.922,B02598
7/27/2014,22:17:00,40.8536,-73.8528,B02598
7/27/2014,22:30:00,40.879,-73.9091,B02598
7/28/2014,05:17:00,40.8324,-73.9272,B02598
7/28/2014,05:20:00,40.8965,-73.8703,B02598
7/28/2014,05:33:00,40.8777,-73.8849,B02598
7/28/2014,06:14:00,40.8862,-73.9051,B02598
7/28/2014,06:24:00,40.865,-73.9077,B02598
7/28/2014,06:49:00,40.8662,-73.8228,B02598
7/28/2014,07:31:00,40.8825,-73.9109,B02598
7/28/2014,08:01:00,40.8898,-73.9155,B02598
7/28/2014,09:17:00,40.8433,-73.9247,B02598
7/28/2014,10:37:00,40.8094,-73.9308,B02598
7/28/2014,10:45:00,40.8902,-73.9055,B02598
7/28/2014,11:08:00,40.849,-73.8458,B02598
7/28/2014,12:00:00,40.8456,-73.8533,B02598
7/28/2014,12:06:00,40.876,-73.9036,B02598
7/28/2014,12:12:00,40.854,-73.8889,B02598
7/28/2014,12:55:00,40.8792,-73.8779,B02598
7/28/2014,12:59:00,40.8393,-73.8428,B02598
7/28/2014,13:17:00,40.8434,-73.8563,B02598
7/28/2014,13:26:00,40.8538,-73.8725,B02598
7/28/2014,13:39:00,40.8227,-73.9201,B02598
7/28/2014,13:45:00,40.8511,-73.8457,B02598
7/28/2014,14:17:00,40.816,-73.9163,B02598
7/28/2014,14:21:00,40.8934,-73.903,B02598
7/28/2014,14:58:00,40.8282,-73.824,B02598
7/28/2014,15:00:00,40.8693,-73.8986,B02598
7/28/2014,15:13:00,40.8867,-73.9129,B02598
7/28/2014,15:25:00,40.887,-73.8507,B02598
7/28/2014,15:28:00,40.8029,-73.9202,B02598
7/28/2014,15:39:00,40.8867,-73.8509,B02598
7/28/2014,16:15:00,40.8668,-73.8844,B02598
7/28/2014,16:21:00,40.817,-73.8901,B02598
7/28/2014,17:20:00,40.8512,-73.8442,B02598
7/28/2014,17:30:00,40.8196,-73.9301,B02598
7/28/2014,17:30:00,40.8255,-73.9252,B02598
7/28/2014,17:31:00,40.8895,-73.9171,B02598
7/28/2014,17:38:00,40.8221,-73.826,B02598
7/28/2014,17:49:00,40.8793,-73.9056,B02598
7/28/2014,18:35:00,40.8267,-73.9256,B02598
7/28/2014,19:09:00,40.8034,-73.9199,B02598
7/28/2014,19:53:00,40.841,-73.9151,B02598
7/28/2014,20:37:00,40.8557,-73.8698,B02598
7/28/2014,21:11:00,40.8788,-73.8986,B02598
7/28/2014,21:25:00,40.901,-73.8983,B02598
7/28/2014,21:32:00,40.8324,-73.927,B02598
7/28/2014,22:25:00,40.852,-73.8928,B02598
7/29/2014,00:19:00,40.83,-73.9194,B02598
7/29/2014,03:23:00,40.8612,-73.9064,B02598
7/29/2014,03:45:00,40.8652,-73.8379,B02598
7/29/2014,04:43:00,40.8748,-73.8838,B02598
7/29/2014,05:06:00,40.8414,-73.8727,B02598
7/29/2014,05:22:00,40.8925,-73.8453,B02598
7/29/2014,06:21:00,40.8816,-73.9216,B02598
7/29/2014,07:03:00,40.8373,-73.89,B02598
7/29/2014,07:10:00,40.8278,-73.922,B02598
7/29/2014,07:12:00,40.8648,-73.8625,B02598
7/29/2014,07:46:00,40.8454,-73.8531,B02598
7/29/2014,09:33:00,40.8262,-73.92,B02598
7/29/2014,09:49:00,40.8459,-73.8453,B02598
7/29/2014,09:52:00,40.8855,-73.9062,B02598
7/29/2014,09:53:00,40.8534,-73.8433,B02598
7/29/2014,10:14:00,40.8105,-73.8555,B02598
7/29/2014,10:43:00,40.8413,-73.8739,B02598
7/29/2014,10:47:00,40.8564,-73.8694,B02598
7/29/2014,11:00:00,40.8401,-73.8735,B02598
7/29/2014,11:36:00,40.8313,-73.8309,B02598
7/29/2014,11:45:00,40.8364,-73.8564,B02598
7/29/2014,12:52:00,40.8341,-73.9274,B02598
7/29/2014,13:19:00,40.8512,-73.846,B02598
7/29/2014,13:29:00,40.9104,-73.9073,B02598
7/29/2014,13:34:00,40.8542,-73.8889,B02598
7/29/2014,14:04:00,40.8157,-73.8928,B02598
7/29/2014,14:17:00,40.8931,-73.8996,B02598
7/29/2014,14:38:00,40.8483,-73.8443,B02598
7/29/2014,15:01:00,40.8585,-73.885,B02598
7/29/2014,15:23:00,40.8664,-73.7956,B02598
7/29/2014,15:42:00,40.8926,-73.9004,B02598
7/29/2014,17:00:00,40.8371,-73.8518,B02598
7/29/2014,17:18:00,40.8282,-73.9262,B02598
7/29/2014,18:08:00,40.8172,-73.8901,B02598
7/29/2014,18:08:00,40.8172,-73.8901,B02598
7/29/2014,18:52:00,40.8107,-73.9268,B02598
7/29/2014,19:33:00,40.8851,-73.9004,B02598
7/29/2014,20:26:00,40.8421,-73.8335,B02598
7/29/2014,20:54:00,40.889,-73.9135,B02598
7/29/2014,21:06:00,40.8805,-73.8505,B02598
7/29/2014,21:58:00,40.879,-73.9149,B02598
7/30/2014,05:35:00,40.8749,-73.8835,B02598
7/30/2014,06:01:00,40.8323,-73.8928,B02598
7/30/2014,07:01:00,40.8791,-73.8824,B02598
7/30/2014,07:43:00,40.8887,-73.8389,B02598
7/30/2014,07:44:00,40.8563,-73.8694,B02598
7/30/2014,08:23:00,40.8379,-73.8514,B02598
7/30/2014,08:38:00,40.8902,-73.8982,B02598
7/30/2014,08:49:00,40.8907,-73.8988,B02598
7/30/2014,08:55:00,40.841,-73.915,B02598
7/30/2014,09:21:00,40.8173,-73.9229,B02598
7/30/2014,10:00:00,40.902,-73.8655,B02598
7/30/2014,10:23:00,40.8555,-73.8877,B02598
7/30/2014,10:50:00,40.8547,-73.8471,B02598
7/30/2014,10:52:00,40.8792,-73.8801,B02598
7/30/2014,11:20:00,40.8847,-73.9154,B02598
7/30/2014,11:51:00,40.86,-73.8868,B02598
7/30/2014,12:04:00,40.8559,-73.9043,B02598
7/30/2014,12:22:00,40.8413,-73.9241,B02598
7/30/2014,12:43:00,40.8873,-73.9087,B02598
7/30/2014,13:25:00,40.8281,-73.9261,B02598
7/30/2014,13:25:00,40.892,-73.8346,B02598
7/30/2014,13:34:00,40.8931,-73.8996,B02598
7/30/2014,14:30:00,40.8681,-73.9003,B02598
7/30/2014,14:39:00,40.8409,-73.915,B02598
7/30/2014,14:59:00,40.8236,-73.931,B02598
7/30/2014,15:01:00,40.8311,-73.8264,B02598
7/30/2014,15:41:00,40.8526,-73.8386,B02598
7/30/2014,16:47:00,40.872,-73.9023,B02598
7/30/2014,16:57:00,40.8657,-73.8295,B02598
7/30/2014,17:26:00,40.893,-73.8514,B02598
7/30/2014,17:34:00,40.8613,-73.8808,B02598
7/30/2014,17:34:00,40.8613,-73.8808,B02598
7/30/2014,18:44:00,40.905,-73.897,B02598
7/30/2014,19:08:00,40.849,-73.8459,B02598
7/30/2014,19:21:00,40.8165,-73.8915,B02598
7/30/2014,19:30:00,40.8353,-73.8521,B02598
7/30/2014,19:36:00,40.8265,-73.923,B02598
7/30/2014,19:37:00,40.8183,-73.9147,B02598
7/30/2014,19:37:00,40.8183,-73.9147,B02598
7/30/2014,19:44:00,40.822,-73.9307,B02598
7/30/2014,19:50:00,40.831,-73.9268,B02598
7/30/2014,20:00:00,40.8267,-73.923,B02598
7/30/2014,20:08:00,40.8301,-73.9278,B02598
7/30/2014,20:09:00,40.8841,-73.8647,B02598
7/30/2014,20:09:00,40.8841,-73.8647,B02598
7/30/2014,20:15:00,40.8313,-73.9267,B02598
7/30/2014,20:18:00,40.8253,-73.9262,B02598
7/30/2014,20:19:00,40.8315,-73.9263,B02598
7/30/2014,20:21:00,40.8312,-73.9265,B02598
7/30/2014,20:21:00,40.8274,-73.9226,B02598
7/30/2014,20:22:00,40.8266,-73.9229,B02598
7/30/2014,20:25:00,40.8293,-73.9285,B02598
7/30/2014,20:31:00,40.8301,-73.9276,B02598
7/30/2014,20:37:00,40.831,-73.927,B02598
7/30/2014,20:38:00,40.8257,-73.9233,B02598
7/30/2014,20:40:00,40.8307,-73.9269,B02598
7/30/2014,20:48:00,40.8522,-73.9074,B02598
7/30/2014,20:51:00,40.8227,-73.9288,B02598
7/30/2014,20:56:00,40.8304,-73.9274,B02598
7/30/2014,21:03:00,40.8267,-73.9229,B02598
7/30/2014,21:40:00,40.8266,-73.9264,B02598
7/30/2014,21:40:00,40.8266,-73.9264,B02598
7/30/2014,21:43:00,40.8268,-73.9266,B02598
7/30/2014,21:56:00,40.827,-73.9266,B02598
7/30/2014,22:11:00,40.8231,-73.9288,B02598
7/30/2014,22:24:00,40.8275,-73.9258,B02598
7/30/2014,22:24:00,40.8275,-73.9258,B02598
7/30/2014,22:32:00,40.883,-73.8922,B02598
7/30/2014,22:37:00,40.8496,-73.845,B02598
7/30/2014,22:42:00,40.8277,-73.9249,B02598
7/30/2014,22:42:00,40.8277,-73.9249,B02598
7/30/2014,23:02:00,40.8551,-73.8687,B02598
7/30/2014,23:11:00,40.8231,-73.9287,B02598
7/31/2014,01:01:00,40.852,-73.9093,B02598
7/31/2014,01:26:00,40.8618,-73.893,B02598
7/31/2014,02:32:00,40.8303,-73.919,B02598
7/31/2014,07:02:00,40.8212,-73.9067,B02598
7/31/2014,08:08:00,40.8509,-73.8669,B02598
7/31/2014,08:27:00,40.8711,-73.8585,B02598
7/31/2014,08:43:00,40.85,-73.8567,B02598
7/31/2014,08:49:00,40.8516,-73.8821,B02598
7/31/2014,08:49:00,40.8516,-73.8821,B02598
7/31/2014,09:10:00,40.8308,-73.9306,B02598
7/31/2014,09:16:00,40.8227,-73.8488,B02598
7/31/2014,09:30:00,40.8239,-73.8616,B02598
7/31/2014,09:30:00,40.8092,-73.9137,B02598
7/31/2014,10:40:00,40.824,-73.9229,B02598
7/31/2014,10:55:00,40.8192,-73.9137,B02598
7/31/2014,10:55:00,40.8192,-73.9137,B02598
7/31/2014,11:11:00,40.8329,-73.8862,B02598
7/31/2014,11:44:00,40.8893,-73.9098,B02598
7/31/2014,12:14:00,40.8361,-73.8596,B02598
7/31/2014,12:15:00,40.836,-73.8402,B02598
7/31/2014,12:38:00,40.8313,-73.9264,B02598
7/31/2014,12:49:00,40.8802,-73.8789,B02598
7/31/2014,12:56:00,40.9004,-73.9018,B02598
7/31/2014,13:02:00,40.8283,-73.9268,B02598
7/31/2014,13:31:00,40.8233,-73.8686,B02598
7/31/2014,13:39:00,40.8246,-73.9148,B02598
7/31/2014,13:59:00,40.8581,-73.8675,B02598
7/31/2014,14:22:00,40.8736,-73.8263,B02598
7/31/2014,14:23:00,40.8489,-73.8543,B02598
7/31/2014,14:25:00,40.8223,-73.8561,B02598
7/31/2014,14:49:00,40.8783,-73.8492,B02598
7/31/2014,15:02:00,40.8437,-73.8897,B02598
7/31/2014,15:16:00,40.8554,-73.8774,B02598
7/31/2014,15:43:00,40.8142,-73.9316,B02598
7/31/2014,15:52:00,40.8494,-73.8452,B02598
7/31/2014,16:34:00,40.856,-73.8852,B02598
7/31/2014,17:41:00,40.872,-73.8303,B02598
7/31/2014,17:56:00,40.8296,-73.8199,B02598
7/31/2014,18:41:00,40.8974,-73.8683,B02598
7/31/2014,18:46:00,40.8842,-73.906,B02598
7/31/2014,19:34:00,40.8199,-73.8175,B02598
7/31/2014,20:28:00,40.8776,-73.9177,B02598
7/31/2014,22:48:00,40.8562,-73.8889,B02598
7/31/2014,23:51:00,40.8137,-73.9308,B02598
7/1/2014,0:36:00,40.8412,-73.9147,B02617
7/1/2014,1:27:00,40.828,-73.9257,B02617
7/1/2014,3:19:00,40.8268,-73.8966,B02617
7/1/2014,3:30:00,40.8304,-73.9278,B02617
7/1/2014,5:00:00,40.8078,-73.9296,B02617
7/1/2014,5:04:00,40.816,-73.9307,B02617
7/1/2014,5:09:00,40.8489,-73.8646,B02617
7/1/2014,5:34:00,40.8914,-73.9041,B02617
7/1/2014,5:56:00,40.8428,-73.8482,B02617
7/1/2014,5:56:00,40.8428,-73.8482,B02617
7/1/2014,6:01:00,40.8503,-73.8502,B02617
7/1/2014,6:13:00,40.8174,-73.8835,B02617
7/1/2014,6:23:00,40.9025,-73.9069,B02617
7/1/2014,8:23:00,40.8608,-73.8899,B02617
7/1/2014,8:54:00,40.8364,-73.9144,B02617
7/1/2014,9:51:00,40.8423,-73.831,B02617
7/1/2014,10:15:00,40.8753,-73.8835,B02617
7/1/2014,10:59:00,40.8783,-73.8304,B02617
7/1/2014,12:07:00,40.8527,-73.9071,B02617
7/1/2014,12:35:00,40.8079,-73.9296,B02617
7/1/2014,12:57:00,40.8113,-73.9182,B02617
7/1/2014,13:01:00,40.8553,-73.8775,B02617
7/1/2014,13:13:00,40.8801,-73.908,B02617
7/1/2014,13:29:00,40.9053,-73.9063,B02617
7/1/2014,14:00:00,40.8534,-73.8722,B02617
7/1/2014,14:26:00,40.8527,-73.8922,B02617
7/1/2014,15:05:00,40.831,-73.9269,B02617
7/1/2014,15:36:00,40.8828,-73.8932,B02617
7/1/2014,15:43:00,40.8931,-73.8997,B02617
7/1/2014,16:21:00,40.8046,-73.9268,B02617
7/1/2014,16:36:00,40.8371,-73.8407,B02617
7/1/2014,16:47:00,40.8511,-73.8456,B02617
7/1/2014,17:20:00,40.8512,-73.8451,B02617
7/1/2014,17:28:00,40.8213,-73.8633,B02617
7/1/2014,17:50:00,40.865,-73.9088,B02617
7/1/2014,19:07:00,40.8043,-73.9115,B02617
7/1/2014,19:11:00,40.855,-73.9118,B02617
7/1/2014,19:34:00,40.8877,-73.8991,B02617
7/1/2014,19:35:00,40.8306,-73.9273,B02617
7/1/2014,19:39:00,40.8299,-73.9276,B02617
7/1/2014,19:59:00,40.8311,-73.9266,B02617
7/1/2014,20:03:00,40.8971,-73.843,B02617
7/1/2014,20:18:00,40.8867,-73.9128,B02617
7/1/2014,20:25:00,40.8316,-73.9263,B02617
7/1/2014,20:32:00,40.8318,-73.9234,B02617
7/1/2014,20:32:00,40.8538,-73.8542,B02617
7/1/2014,20:39:00,40.8294,-73.9283,B02617
7/1/2014,20:45:00,40.8294,-73.9285,B02617
7/1/2014,20:46:00,40.8263,-73.923,B02617
7/1/2014,20:47:00,40.8278,-73.9248,B02617
7/1/2014,20:53:00,40.8284,-73.9244,B02617
7/1/2014,20:59:00,40.8257,-73.9273,B02617
7/1/2014,21:02:00,40.831,-73.9267,B02617
7/1/2014,21:03:00,40.8284,-73.9314,B02617
7/1/2014,21:08:00,40.8312,-73.9266,B02617
7/1/2014,21:20:00,40.8294,-73.9283,B02617
7/1/2014,21:21:00,40.8295,-73.9283,B02617
7/1/2014,21:25:00,40.8266,-73.9244,B02617
7/1/2014,21:33:00,40.8263,-73.9269,B02617
7/1/2014,21:34:00,40.8259,-73.9234,B02617
7/1/2014,21:37:00,40.8304,-73.9231,B02617
7/1/2014,21:48:00,40.8301,-73.9247,B02617
7/1/2014,21:48:00,40.8266,-73.9265,B02617
7/1/2014,21:49:00,40.8194,-73.9293,B02617
7/1/2014,21:49:00,40.8194,-73.9293,B02617
7/1/2014,21:59:00,40.8306,-73.927,B02617
7/1/2014,22:34:00,40.8869,-73.9083,B02617
7/1/2014,22:49:00,40.8272,-73.9263,B02617
7/1/2014,23:48:00,40.8567,-73.846,B02617
7/2/2014,5:14:00,40.8589,-73.87,B02617
7/2/2014,6:44:00,40.8604,-73.8824,B02617
7/2/2014,6:48:00,40.8313,-73.8847,B02617
7/2/2014,7:25:00,40.8611,-73.8528,B02617
7/2/2014,7:43:00,40.84,-73.8597,B02617
7/2/2014,8:24:00,40.8349,-73.8729,B02617
7/2/2014,9:31:00,40.8569,-73.8422,B02617
7/2/2014,10:19:00,40.8978,-73.8627,B02617
7/2/2014,10:56:00,40.8884,-73.9108,B02617
7/2/2014,11:17:00,40.8427,-73.8482,B02617
7/2/2014,11:23:00,40.831,-73.8849,B02617
7/2/2014,11:55:00,40.8505,-73.8582,B02617
7/2/2014,12:08:00,40.8857,-73.9139,B02617
7/2/2014,12:08:00,40.8395,-73.7835,B02617
7/2/2014,12:13:00,40.8038,-73.9104,B02617
7/2/2014,12:24:00,40.8961,-73.9012,B02617
7/2/2014,12:37:00,40.8517,-73.884,B02617
7/2/2014,13:50:00,40.8313,-73.9266,B02617
7/2/2014,14:06:00,40.8857,-73.9137,B02617
7/2/2014,14:11:00,40.8815,-73.8792,B02617
7/2/2014,14:28:00,40.8309,-73.9268,B02617
7/2/2014,14:38:00,40.8129,-73.9279,B02617
7/2/2014,15:00:00,40.8307,-73.9273,B02617
7/2/2014,15:17:00,40.8295,-73.9282,B02617
7/2/2014,15:22:00,40.8299,-73.9281,B02617
7/2/2014,15:44:00,40.8313,-73.9269,B02617
7/2/2014,15:45:00,40.833,-73.898,B02617
7/2/2014,15:46:00,40.893,-73.8995,B02617
7/2/2014,15:57:00,40.8561,-73.8656,B02617
7/2/2014,16:07:00,40.853,-73.892,B02617
7/2/2014,16:08:00,40.8273,-73.9251,B02617
7/2/2014,16:34:00,40.8095,-73.9129,B02617
7/2/2014,16:36:00,40.8671,-73.9059,B02617
7/2/2014,17:16:00,40.8395,-73.8296,B02617
7/2/2014,17:25:00,40.8282,-73.9258,B02617
7/2/2014,17:54:00,40.8545,-73.8887,B02617
7/2/2014,18:00:00,40.8353,-73.9154,B02617
7/2/2014,18:12:00,40.8421,-73.9141,B02617
7/2/2014,18:22:00,40.8461,-73.8292,B02617
7/2/2014,18:29:00,40.8576,-73.8864,B02617
7/2/2014,18:42:00,40.898,-73.9115,B02617
7/2/2014,18:53:00,40.8414,-73.8726,B02617
7/2/2014,18:55:00,40.8565,-73.8461,B02617
7/2/2014,19:26:00,40.8512,-73.8458,B02617
7/2/2014,19:45:00,40.8415,-73.8725,B02617
7/2/2014,20:02:00,40.8715,-73.9045,B02617
7/2/2014,20:09:00,40.8805,-73.8767,B02617
7/2/2014,20:34:00,40.8421,-73.8473,B02617
7/2/2014,20:36:00,40.8153,-73.8986,B02617
7/2/2014,20:52:00,40.8106,-73.9304,B02617
7/2/2014,20:53:00,40.8079,-73.9292,B02617
7/2/2014,20:53:00,40.8571,-73.8853,B02617
7/2/2014,20:58:00,40.8846,-73.8894,B02617
7/2/2014,21:38:00,40.8284,-73.9151,B02617
7/2/2014,21:38:00,40.8971,-73.8713,B02617
7/2/2014,23:11:00,40.826,-73.9258,B02617
7/3/2014,1:55:00,40.8391,-73.861,B02617
7/3/2014,3:43:00,40.8213,-73.9175,B02617
7/3/2014,4:39:00,40.8558,-73.8863,B02617
7/3/2014,5:03:00,40.8464,-73.8351,B02617
7/3/2014,6:05:00,40.8492,-73.8689,B02617
7/3/2014,6:12:00,40.8377,-73.9254,B02617
7/3/2014,6:47:00,40.8273,-73.912,B02617
7/3/2014,6:51:00,40.8565,-73.8693,B02617
7/3/2014,6:55:00,40.8812,-73.9143,B02617
7/3/2014,7:41:00,40.8549,-73.9079,B02617
7/3/2014,7:50:00,40.8173,-73.8367,B02617
7/3/2014,8:41:00,40.8849,-73.9081,B02617
7/3/2014,8:46:00,40.8866,-73.9092,B02617
7/3/2014,9:37:00,40.8533,-73.8549,B02617
7/3/2014,9:49:00,40.8734,-73.9018,B02617
7/3/2014,9:56:00,40.831,-73.9304,B02617
7/3/2014,10:10:00,40.8856,-73.9109,B02617
7/3/2014,10:36:00,40.8106,-73.8557,B02617
7/3/2014,10:44:00,40.8072,-73.9265,B02617
7/3/2014,11:15:00,40.887,-73.9082,B02617
7/3/2014,13:11:00,40.8551,-73.8774,B02617
7/3/2014,13:13:00,40.8444,-73.8464,B02617
7/3/2014,13:18:00,40.8845,-73.8956,B02617
7/3/2014,13:23:00,40.8764,-73.8275,B02617
7/3/2014,13:46:00,40.8143,-73.9067,B02617
7/3/2014,13:57:00,40.85,-73.9092,B02617
7/3/2014,14:45:00,40.8241,-73.8539,B02617
7/3/2014,16:42:00,40.8808,-73.8541,B02617
7/3/2014,17:11:00,40.8557,-73.8876,B02617
7/3/2014,18:28:00,40.8511,-73.8451,B02617
7/3/2014,18:37:00,40.8674,-73.9057,B02617
7/3/2014,18:55:00,40.8812,-73.9033,B02617
7/3/2014,19:02:00,40.8544,-73.9099,B02617
7/3/2014,19:04:00,40.8848,-73.9141,B02617
7/3/2014,19:10:00,40.8868,-73.9128,B02617
7/3/2014,19:10:00,40.8773,-73.9179,B02617
7/3/2014,19:20:00,40.8237,-73.9311,B02617
7/3/2014,19:40:00,40.8873,-73.9052,B02617
7/3/2014,19:47:00,40.8088,-73.9307,B02617
7/3/2014,19:47:00,40.8619,-73.9007,B02617
7/3/2014,20:03:00,40.8296,-73.8707,B02617
7/3/2014,20:04:00,40.8234,-73.9285,B02617
7/3/2014,20:08:00,40.8164,-73.8513,B02617
7/3/2014,20:40:00,40.8374,-73.9143,B02617
7/3/2014,21:36:00,40.8685,-73.849,B02617
7/3/2014,21:57:00,40.8372,-73.9245,B02617
7/3/2014,22:07:00,40.8593,-73.8759,B02617
7/3/2014,22:12:00,40.8561,-73.8851,B02617
7/3/2014,22:24:00,40.8832,-73.9144,B02617
7/3/2014,23:13:00,40.8368,-73.9239,B02617
7/3/2014,23:14:00,40.8135,-73.8129,B02617
7/4/2014,2:39:00,40.8506,-73.8681,B02617
7/4/2014,2:51:00,40.861,-73.8284,B02617
7/4/2014,3:40:00,40.8282,-73.9259,B02617
7/4/2014,4:37:00,40.8122,-73.9055,B02617
7/4/2014,5:42:00,40.8514,-73.8443,B02617
7/4/2014,7:23:00,40.817,-73.923,B02617
7/4/2014,7:55:00,40.8868,-73.9084,B02617
7/4/2014,8:22:00,40.8405,-73.8334,B02617
7/4/2014,10:46:00,40.8294,-73.9253,B02617
7/4/2014,12:24:00,40.8373,-73.8524,B02617
7/4/2014,12:24:00,40.8373,-73.8524,B02617
7/4/2014,13:11:00,40.8548,-73.8282,B02617
7/4/2014,13:13:00,40.8812,-73.9033,B02617
7/4/2014,13:49:00,40.8457,-73.7897,B02617
7/4/2014,14:42:00,40.8895,-73.8997,B02617
7/4/2014,14:42:00,40.8895,-73.8997,B02617
7/4/2014,14:49:00,40.8267,-73.8223,B02617
