Date,Time,Lat,Lon,Cluster_ID,Cluster_Weight
23/07/2014,20:36:00,40.8273,-73.9241,1,1
24/07/2014,09:59:00,40.8961,-73.9013,-1,0
24/07/2014,12:56:00,40.8504,-73.8825,9,1
24/07/2014,13:24:00,40.8907,-73.8976,16,1
24/07/2014,15:16:00,40.8269,-73.9236,1,1
24/07/2014,15:18:00,40.8511,-73.8453,3,1
24/07/2014,16:37:00,40.8275,-73.9261,1,1
24/07/2014,19:21:00,40.8361,-73.8173,-1,0
24/07/2014,21:54:00,40.8609,-73.8936,-1,0
25/07/2014,07:48:00,40.8499,-73.8566,14,1
25/07/2014,08:08:00,40.8548,-73.8649,17,1
25/07/2014,08:25:00,40.8937,-73.9014,-1,0
25/07/2014,15:46:00,40.8434,-73.8564,-1,0
25/07/2014,21:10:00,40.8302,-73.9284,1,1
25/07/2014,21:43:00,40.8281,-73.9261,1,1
26/07/2014,04:21:00,40.8822,-73.8505,-1,0
26/07/2014,07:42:00,40.8918,-73.8385,-1,0
26/07/2014,14:45:00,40.8317,-73.9265,1,1
26/07/2014,14:54:00,40.8305,-73.9233,1,1
26/07/2014,15:10:00,40.8312,-73.9266,1,1
26/07/2014,15:30:00,40.8301,-73.9291,1,1
26/07/2014,16:14:00,40.824,-73.928,1,1
26/07/2014,16:38:00,40.8597,-73.8609,-1,0
26/07/2014,17:09:00,40.8266,-73.9264,1,1
26/07/2014,23:43:00,40.8294,-73.8196,-1,0
27/07/2014,06:53:00,40.8567,-73.8628,-1,0
27/07/2014,11:19:00,40.8154,-73.905,-1,0
27/07/2014,14:15:00,40.8698,-73.8653,-1,0
27/07/2014,14:27:00,40.851,-73.8959,-1,0
27/07/2014,14:28:00,40.8406,-73.8732,18,1
27/07/2014,15:40:00,40.8292,-73.9286,1,1
28/07/2014,14:08:00,40.8033,-73.9121,19,1
28/07/2014,23:48:00,40.8451,-73.8813,-1,0
29/07/2014,05:20:00,40.8914,-73.9041,11,1
29/07/2014,09:31:00,40.9035,-73.9064,-1,0
29/07/2014,16:39:00,40.8789,-73.9149,2,1
29/07/2014,17:06:00,40.8853,-73.9078,6,1
