Date,Time,Lat,Lon,Cluster_ID,Cluster_Weight
21/05/2014,07:02:00,40.8889,-73.9121,12,1
21/05/2014,11:57:00,40.8271,-73.9241,2,1
21/05/2014,13:24:00,40.8281,-73.9258,2,1
21/05/2014,15:10:00,40.8538,-73.8882,6,1
21/05/2014,21:08:00,40.8391,-73.9005,-1,0
22/05/2014,06:53:00,40.8476,-73.8191,-1,0
22/05/2014,10:14:00,40.8894,-73.9056,0,1
22/05/2014,13:19:00,40.8895,-73.9057,0,1
22/05/2014,13:19:00,40.8895,-73.9057,0,1
22/05/2014,16:49:00,40.811,-73.8875,-1,0
22/05/2014,21:58:00,40.8882,-73.9122,12,1
22/05/2014,23:18:00,40.8786,-73.8859,-1,0
24/05/2014,10:05:00,40.8106,-73.8556,13,1
24/05/2014,12:33:00,40.8597,-73.8858,6,1
24/05/2014,16:39:00,40.8528,-73.9201,-1,0
24/05/2014,20:12:00,40.8263,-73.8787,-1,0
25/05/2014,14:52:00,40.867,-73.898,-1,0
25/05/2014,18:44:00,40.8735,-73.8088,-1,0
25/05/2014,19:25:00,40.8632,-73.8072,-1,0
26/05/2014,12:53:00,40.8283,-73.9268,2,1
26/05/2014,15:30:00,40.8083,-73.9089,-1,0
27/05/2014,15:40:00,40.8925,-73.8989,4,1
28/05/2014,16:21:00,40.8371,-73.8414,-1,0
28/05/2014,17:31:00,40.8456,-73.8306,-1,0
29/05/2014,07:29:00,40.882,-73.9211,-1,0
29/05/2014,07:29:00,40.882,-73.9211,-1,0
29/05/2014,16:05:00,40.8371,-73.8408,-1,0
29/05/2014,21:31:00,40.8277,-73.893,-1,0
30/05/2014,02:58:00,40.8188,-73.9269,14,1
30/05/2014,11:36:00,40.8074,-73.8865,-1,0
30/05/2014,14:44:00,40.8325,-73.9137,-1,0
30/05/2014,15:33:00,40.8577,-73.8867,6,1
30/05/2014,20:47:00,40.8312,-73.9266,1,1
30/05/2014,20:58:00,40.8248,-73.9265,2,1
31/05/2014,03:09:00,40.8067,-73.9271,-1,0
31/05/2014,13:56:00,40.8734,-73.8087,-1,0
31/05/2014,15:33:00,40.8316,-73.9262,1,1
31/05/2014,17:53:00,40.8999,-73.8676,-1,0
31/05/2014,22:16:00,40.8509,-73.8808,20,1
01/05/2014,00:13:00,40.8473,-73.9055,-1,0
01/05/2014,05:01:00,40.8093,-73.9237,23,1
01/05/2014,05:32:00,40.8448,-73.905,-1,0
01/05/2014,05:53:00,40.8503,-73.8502,-1,0
01/05/2014,09:21:00,40.8854,-73.906,8,1
01/05/2014,09:49:00,40.882,-73.8962,-1,0
01/05/2014,10:29:00,40.8974,-73.9017,-1,0
01/05/2014,10:29:00,40.8603,-73.8827,10,1
01/05/2014,10:38:00,40.9091,-73.9016,-1,0
01/05/2014,11:37:00,40.8908,-73.9061,0,1
01/05/2014,12:02:00,40.8995,-73.9011,15,1
